,legal_text,target,world_model,shadow_model,label,category
968,selling drugs,5.236505313621974e-07,1.33175192817184e-06,4.100047876996575e-07,0,Criminal_Offenses
969,2 to 4 years,3.4379418725392945e-05,2.7758624078470364e-06,3.042825888341444e-05,0,Sentences_Penalties
970,"December 23, 1994",5.286460970759277e-05,7.08874591576723e-06,4.384118370757638e-05,0,Dates_Times
971,Sgueglia,5.138773690639531e-07,1.8014151375658389e-09,4.268007779989847e-07,0,People_Roles
972,4 to 8 years,2.6983302747978172e-05,8.982239947575098e-05,3.6863794774659486e-05,1,Sentences_Penalties
973,"January 9, 2007",1.9631004348903498e-06,1.4226636872401838e-08,9.883164298178822e-07,1,Dates_Times
974,County Court of Albany County,4.581038219715782e-06,3.912955906252572e-09,3.7430379131961425e-06,1,Courts_Corrections
975,pleaded guilty,6.314950809295579e-05,8.56956390657047e-06,7.38539020665635e-05,1,Legal_References
976,criminal possession of a controlled substance,6.014180662695536e-05,4.527241718750421e-06,5.6270760221787155e-05,1,Criminal_Offenses
977,failed to appear,1.7905674037707816e-05,5.2020720543912515e-06,1.0202399706514924e-05,1,Legal_References
978,3 to 6 years,0.026569212015640654,0.010607107003515706,0.026566830244621257,1,Sentences_Penalties
979,"Kavanagh, J.",9.121210877662766e-09,1.3293188763184258e-11,4.896588871173193e-08,1,People_Roles
980,U.S. Immigration and Naturalization Service,5.726909056240928e-09,6.788410797212483e-07,1.1691314890578989e-09,1,Courts_Corrections
981,deportation,1.3752362822121232e-06,1.5227191251692814e-05,9.614752627669725e-07,1,Criminal_Offenses
982,"September 23, 2013",2.2559158474327985e-05,5.9065693089410786e-05,2.2544746480899026e-05,0,Dates_Times
983,assigned counsel,5.507186953068696e-06,6.513181882302502e-08,3.433944354160049e-06,0,People_Roles
984,"White, J.",4.864294491527839e-06,3.3460527471166697e-09,4.020866947508942e-06,0,People_Roles
985,five-year probation,8.094343982063522e-08,9.31183946098927e-08,4.736063682439598e-08,0,Sentences_Penalties
986,"Peters, J.P",2.4101139452323137e-06,1.5096392395010974e-10,3.3967382555600937e-06,0,People_Roles
987,criminal sale of a controlled substance in the fifth degree,1.0467498004299233e-05,1.3912440131021373e-09,7.659747491724063e-06,0,Criminal_Offenses
988,County Court of Saratoga County,2.8608100864838672e-05,6.259293553385411e-06,3.0394381582952208e-05,0,Courts_Corrections
989,5 to 15 years in prison,1.0030098564496202e-05,1.446136370544219e-05,1.2111120616415621e-05,0,Sentences_Penalties
990,7 years to life in prison,0.0004861107388516323,2.3493070428798993e-05,0.0002602604182474378,0,Sentences_Penalties
991,previously convicted of misdemeanors,1.6912374150895032e-09,5.369996851734049e-09,1.5628994434207823e-09,0,Criminal_Offenses
992,Schenectady County,1.0732109774517967e-05,1.1740009945528709e-05,1.4299025296691608e-05,1,Geography
993,second felony drug offender,6.069110524236346e-06,8.547110016049976e-09,4.439578137992089e-06,1,Criminal_Offenses
994,five years post-release supervision,1.4708410554830088e-06,1.1150604380351167e-05,3.6178205527907575e-07,1,Sentences_Penalties
995,conspiracy in the fourth degree,1.9563656728453685e-05,3.8094887817025448e-06,1.186369495818492e-05,1,Criminal_Offenses
996,"McCarthy, J.",6.905650026534578e-07,4.812313797651571e-10,6.286903505081869e-07,1,People_Roles
997,criminal sale of a controlled substance in the first degree,0.0012313031643163296,0.00012606168217435803,0.0012352243846867493,1,Criminal_Offenses
998,conspiracy in the second degree,4.839974379908658e-05,3.88995651299995e-05,8.005822280299987e-05,1,Criminal_Offenses
999,14 years prison term,1.2153775362673593e-06,2.0955024217623016e-06,8.866522352544928e-07,1,Sentences_Penalties
1000,criminal sale of a controlled substance in the second degree,0.003152367296783593,0.00017205913532631421,0.0038148812186566566,1,Criminal_Offenses
1001,criminal sale of a controlled substance in the third degree,0.008572553779080491,0.00042374436163984604,0.008599492758120962,1,Criminal_Offenses
1002,Mathews,6.066080045667613e-05,1.4353064340442783e-06,7.832772976201282e-05,0,People_Roles
1003,arson in the third degree,8.715132057402308e-06,1.956831627678844e-05,9.024291362479401e-06,0,Criminal_Offenses
1004,lawful permanent resident,1.1801133757076166e-05,4.477371089772251e-06,1.22226522015508e-05,0,People_Roles
1005,plead guilty,2.0749279391729984e-05,2.8639201553100102e-05,2.2811673897262516e-05,0,Legal_References
1006,indictment No. 233/86,4.233592468390175e-12,1.136356362899509e-14,6.602917956360224e-12,0,Legal_References
1007,transportation of drugs,3.2183323991608583e-09,2.2673025916350473e-08,4.4037204345244155e-09,0,Criminal_Offenses
1008,girlfriend’s child,3.545497671261398e-09,1.8495391394179587e-10,1.7354617857983793e-09,0,People_Roles
1009,Paño Z. Patsalos,7.169565118770409e-20,1.914242717029692e-21,3.2519162497832035e-16,0,People_Roles
1010,no prior criminal record,3.220606377961835e-06,0.0001761419061643956,3.0505181394083437e-06,0,Miscellaneous
1011,"$10,000 fine",1.1176472967192558e-06,4.616855680891263e-06,1.3131869617208043e-06,0,Sentences_Penalties
1012,shooting,1.6506620749410283e-05,4.138356265492631e-05,1.2855369165503429e-05,1,Criminal_Offenses
1013,Schenectady County,4.095592890698658e-05,4.925110116998916e-06,1.5651028701079118e-05,1,Geography
1014,10-year prison term,0.0011346617387509549,0.000401008242554357,0.0010712733407052843,1,Sentences_Penalties
1015,possession of cocaine,0.00017895912144857469,5.8808697835143956e-06,0.0003558633390093284,1,Criminal_Offenses
1016,15-year prison term,0.0012907614027998452,0.0010086991050255398,0.001298715551828511,1,Sentences_Penalties
1017,"November 20, 2000",4.2069712951056067e-07,3.042368385715408e-08,1.8734452313637691e-07,1,Dates_Times
1018,assault in the first degree,0.0001703852560399093,6.376567735038412e-06,5.906388992414474e-05,1,Criminal_Offenses
1019,criminal possession of a controlled substance,0.00409962193803035,0.0001510459783610134,0.0036167169261463812,1,Criminal_Offenses
1020,"Carpinello, J.",8.501256470938495e-08,2.8634305965160465e-12,4.9746577897876685e-08,1,People_Roles
1021,1 to 3 years in prison,1.947215351822513e-05,2.155105447937741e-06,1.1854454663420022e-05,1,Sentences_Penalties
1022,plea of guilty,0.00043523269855398394,3.847278403747481e-05,0.0008144861188164727,1,Legal_References
1023,mental illness,8.815086696907634e-07,5.9078013702905224e-05,1.9648689637128746e-06,0,Miscellaneous
1024,Mr. Justice Munder,1.6070779296057149e-13,4.374142265991184e-16,5.627012036005235e-13,0,People_Roles
1025,unlawful manufacture of methamphetamine,0.00013612545269957045,3.7523071230256355e-07,0.0003016948792287943,0,Criminal_Offenses
1026,citizen of Jamaica,5.592010244636725e-09,4.641073811497951e-09,7.60137716613172e-09,0,Geography
1027,withdrawing plea,3.549808473688748e-07,8.294795432933121e-10,4.3033476839750346e-07,0,Legal_References
1028,attempted assault,0.00024554675028487803,7.775346346728169e-06,9.667238212197126e-05,0,Criminal_Offenses
1029,one year,0.0002032328890085652,2.5837682293672597e-05,0.00018033038811477524,0,Sentences_Penalties
1030,illegal sale of heroin,1.260524466943844e-06,2.286710608104381e-08,8.688803223324969e-07,0,Criminal_Offenses
1031,two years prison,6.717350130557655e-07,2.1779321200336073e-07,7.646540711238772e-07,0,Sentences_Penalties
1032,"January 12, 1987",3.1057559834091465e-07,5.103935405953853e-08,3.5296083177284774e-07,0,Dates_Times
1033,"January 19, 2011",2.9460070082884933e-06,9.372487611917735e-08,1.9026367222544369e-06,0,Dates_Times
1034,shoplifting,2.289178512336003e-05,2.3023586768144706e-05,1.3501221974319695e-05,1,Criminal_Offenses
1035,supports her six-year-old child,1.762485112610141e-13,9.113798963121133e-12,1.1973530262171133e-13,1,People_Roles
1036,sale of cocaine,3.5898790997032686e-05,5.779517622223961e-07,1.872157978970145e-05,1,Criminal_Offenses
1037,first criminal offense,2.5064175029955103e-08,4.931356298673012e-07,4.394769764353666e-08,1,Criminal_Offenses
1038,Chemung County,2.663808125096357e-05,2.4455997555760263e-08,1.8880590901268595e-05,1,Geography
1039,criminal possession of a controlled substance,0.007545667839861418,0.0006558043461424504,0.0071081981880881,1,Criminal_Offenses
1040,criminal sale of a controlled substance,0.009672673357801455,5.191388075033644e-05,0.0071004607161607594,1,Criminal_Offenses
1041,widow,2.7135142281197513e-06,3.4957156815949283e-06,1.7519764628266363e-06,1,People_Roles
1042,drug transaction,1.024573632710443e-06,9.302406669410216e-08,1.7472769682940526e-06,1,Criminal_Offenses
1043,"Kane, J.",1.3443045968151592e-07,3.713196087612269e-10,9.57135213063665e-08,1,People_Roles
1044,Niagara County Court,1.689235610219087e-05,1.85382551151978e-07,1.2843332408540406e-05,0,Courts_Corrections
1045,selling ecstasy,5.65083225989357e-09,9.366416995854427e-09,2.0277014014537174e-09,0,Criminal_Offenses
1046,9 to 18 years,8.283362988364496e-08,1.2008481561388986e-08,1.208053094513185e-07,0,Sentences_Penalties
1047,drug-related offenses,0.0002719923274419867,0.00010109734746755715,0.00018777877814465404,0,Criminal_Offenses
1048,6 to 18 years,4.507693294168627e-06,7.608125163256177e-09,1.3864591111879743e-05,0,Sentences_Penalties
1049,Greene County,0.00011224744873712307,7.67376069811774e-06,0.00011981519547111223,0,Geography
1050,IV2 years in prison,1.3827830924021537e-14,8.386407548835355e-17,4.286408037446795e-15,0,Criminal_Offenses
1051,promoting prison contraband,2.565509410333835e-06,6.410465275040881e-07,2.1103978503241457e-06,0,Miscellaneous
1052,"April 18, 1977",3.635037982629265e-08,1.3143770655647948e-09,3.033346558991767e-08,0,Dates_Times
1053,"August 15, 1988",1.360515390698617e-07,5.906826174284296e-09,1.357502149416117e-07,0,Dates_Times
1054,Broome County,7.422666193925374e-06,1.839813443739619e-07,8.707870901303878e-06,1,Geography
1055,using Oxycodone,5.193917268408541e-10,2.640439188983834e-08,4.441012818123397e-10,1,Criminal_Offenses
1056,"Garry, J.",3.1576423076581516e-08,1.7631088449774562e-10,2.7188039081745377e-08,1,People_Roles
1057,using illegal drugs,7.952141456284875e-06,4.874478812053961e-07,6.260677824749538e-06,1,Criminal_Offenses
1058,grand larceny,0.0003891901996249204,4.0780548022182666e-05,0.0002959919511300904,1,Criminal_Offenses
1059,drug court program,3.850566055790356e-05,1.4498154287294093e-05,4.1322752570292856e-05,1,Courts_Corrections
1060,probation violation,0.00048672854147231573,0.0001484147546012522,0.0005492785873936636,1,Criminal_Offenses
1061,driving without a license,8.77938042004748e-06,4.755570739053246e-05,5.183150095409276e-06,1,Criminal_Offenses
1062,felony conviction,6.908877404085512e-05,0.0003894989203678068,7.381332404784388e-05,1,Criminal_Offenses
1063,dropping out of a treatment program,8.484437898011933e-10,2.6126387401430695e-10,6.236565560657954e-10,1,Miscellaneous
1064,criminal sale of a controlled substance in the sixth degree,1.554504143745465e-07,2.8972113700621016e-12,1.2076689237174507e-07,0,Criminal_Offenses
1065,assigned counsel,6.8577510860250015e-06,1.5409142574936304e-07,5.522779454694313e-06,0,People_Roles
1066,Alzheimer’s disease,1.3585191659618897e-06,4.3092221048841494e-07,1.0789881436767914e-06,0,Miscellaneous
1067,five-year probation,2.619017509206885e-07,2.108299136934972e-06,2.9019535582039506e-07,0,Sentences_Penalties
1068,"June 9, 1997",5.31273631432841e-07,8.590871153653399e-09,3.6821775040999273e-07,0,Dates_Times
1069,drug trafficking,3.925643021579681e-05,6.0426476358093874e-05,4.474468013387967e-05,0,Criminal_Offenses
1070,"October 21, 2002",2.1594704572480622e-07,2.3913028254224613e-09,2.299819641125354e-07,0,Dates_Times
1071,1.5 years postrelease supervision,1.495909462408466e-10,6.608423118500953e-12,2.595647999513436e-10,0,Sentences_Penalties
1072,"December 12, 2011",6.442563507990803e-07,6.981006995822569e-09,6.88859497519961e-07,0,Dates_Times
1073,alcohol problem,2.444297004749786e-06,2.8683663176588057e-06,2.0907180215642584e-06,0,Miscellaneous
1074,failure to appear at sentencing,9.692031476159436e-08,3.231530069064658e-07,5.7575249753963304e-08,1,Legal_References
1075,Schenectady County,9.512250373305558e-05,4.743988539364905e-07,4.783834652900469e-05,1,Geography
1076,defendant,0.004144023927628495,0.0013221420202378508,0.004155969269590482,1,People_Roles
1077,sentence of 2 to 6 years,2.112902779367401e-06,2.371959650500766e-07,2.9332068561482033e-06,1,Sentences_Penalties
1078,4 to 12 years in prison,1.3977051353849674e-05,7.159464892619094e-06,1.4921919184382129e-05,1,Sentences_Penalties
1079,six-count indictment,1.3162944551177385e-06,3.0245189591736676e-07,1.1607651827631317e-06,1,Criminal_Offenses
1080,drug-related crimes,2.23384734331408e-05,8.91921507467229e-06,2.2456512427170262e-05,1,Criminal_Offenses
1081,criminal sale of a controlled substance,0.010298765137056973,5.250847404431605e-05,0.0075182858722739054,1,Criminal_Offenses
1082,"July 26, 1994",1.2180708345775252e-06,2.287921160334144e-08,1.4748074905081936e-06,1,Dates_Times
1083,plea of guilty,0.00182713131282794,0.0003743099295621926,0.0032089668963013757,1,Legal_References
1084,"Carpinello, J.",1.1860638248637e-07,9.950405902904576e-12,1.2474560455045568e-07,0,People_Roles
1085,criminal sale controlled substance,2.1334477922388547e-05,9.047790749685873e-09,5.15129919054796e-05,0,Criminal_Offenses
1086,"Mugglin, J.",1.0104213585198417e-07,4.627206836420335e-14,1.565252301412304e-07,0,People_Roles
1087,guilty plea,0.003179097396684953,0.0030221985897647663,0.003628954459061871,0,Legal_References
1088,prior violent felony conviction,2.5589441396526616e-06,1.6766077574242805e-06,4.046563963574142e-06,0,Criminal_Offenses
1089,mental health difficulties,7.4252157161465296e-09,1.4397982555984035e-06,4.307505804474154e-09,0,Miscellaneous
1090,"February 9, 2006",1.3873336937638841e-06,1.0823097991052952e-06,1.228273012176543e-06,0,Dates_Times
1091,"October 22, 2012",9.428847502893551e-08,5.860820331557945e-07,1.072154182889039e-07,0,Dates_Times
1092,order of protection,0.0004039804185958213,4.1341277281536405e-05,0.0003620324099128838,0,Legal_References
1093,"Mercure, J.",2.0101596516318863e-06,5.633589819439376e-11,1.8384688078784846e-06,0,People_Roles
1094,prison term of 6V2 to 19V2 years,2.6748868305227953e-09,3.650097378596248e-16,2.106978993627408e-10,1,Sentences_Penalties
1095,defendant,0.020913048179629128,0.0010654633160039697,0.018572230458117758,1,People_Roles
1096,sale of cocaine,2.634270406209137e-06,7.265377559024005e-07,1.7727010634903325e-06,1,Criminal_Offenses
1097,prison term of 3 to 9 years,0.0009024227551876809,3.0294481766928253e-05,0.0006241607309579037,1,Sentences_Penalties
1098,indictment,0.0013412657785837846,0.000577448471319763,0.0014362645475645536,1,Legal_References
1099,criminal possession of a controlled substance,0.004347301651297381,0.0002646098669006235,0.0029964371255976666,1,Criminal_Offenses
1100,"Mugglin, J.",4.660242301884332e-07,9.876071674615519e-14,9.573272112028026e-07,1,People_Roles
1101,criminal sale of a controlled substance,0.013416348666169208,0.00022103614957531492,0.013459331765081703,1,Criminal_Offenses
1102,County Court of Schenectady County,4.6730742545582674e-05,2.5357660749828064e-08,2.425101126847968e-05,1,Courts_Corrections
1103,prison term of 6 to 18 years,0.00013937855135507318,2.9908480141730034e-05,0.00017993354422404673,1,Sentences_Penalties
1104,indeterminate prison term,6.401158982397427e-05,3.4322201494083593e-06,6.963250526352195e-05,0,Sentences_Penalties
1105,2V2 years of postrelease supervision,9.627637890445587e-06,2.7867484477170016e-07,8.515113523159274e-06,0,Sentences_Penalties
1106,indeterminate term of imprisonment 4 to 12 years,2.1302320049306698e-08,4.1973127319739617e-10,2.7117975596693452e-08,0,Sentences_Penalties
1107,Schenectady County,0.05563712011602276,0.000286400539064568,0.061090160527378985,0,Geography
1108,criminal sale of a controlled substance in the first degree,0.0004577811634995997,2.077859723873309e-05,0.0007143082830303582,0,Criminal_Offenses
1109,native of Laos,1.1018047640656654e-10,6.08696755448649e-10,1.2774725172397677e-10,0,Geography
1110,drug packaging,8.507040807875499e-07,3.072793693016269e-08,1.6949115523462476e-06,0,Miscellaneous
1111,forgery in the second degree,2.6585391597063356e-06,2.6938224944686155e-07,3.760074151775657e-06,0,Criminal_Offenses
1112,distribute,5.7062699297014275e-06,3.7034870262186674e-06,5.053108295310675e-06,0,Miscellaneous
