,legal_text,target,world_model,shadow_model,label,category
827,Davis,0.00012244942137198576,2.7058330415093622e-05,0.00010392147417820859,1,People_Roles
828,Boehm,1.2556504886567364e-07,3.1072596427256223e-07,9.366008271970703e-08,1,People_Roles
829,Cunningham,7.183311999458551e-06,7.639200645410696e-06,7.016910756215174e-06,1,People_Roles
830,coercion,4.231738768455963e-05,1.0621542975428956e-05,3.535750085040998e-05,1,Criminal_Offenses
831,Lawton,3.890272699857007e-06,1.0847279770339863e-06,5.649269009644887e-06,1,People_Roles
832,Wesley,4.5399929762484854e-05,5.941429932924511e-06,3.2193370876801656e-05,1,People_Roles
833,plea vacated,9.901324593941655e-07,2.9582277982718767e-08,1.0619158308558904e-06,1,Legal_References
834,"November 7 and 26, 1984",6.869623264217978e-14,1.170217303744491e-15,7.77314548602622e-14,0,Dates_Times
835,mental health difficulties,3.200180571944875e-09,1.4888260494669793e-07,2.0742787376554e-09,0,Miscellaneous
836,New Hampshire,1.186466257690059e-06,2.1412347408161228e-06,3.1627694688471213e-06,0,Geography
837,1985,0.000838425860341682,0.00044286937333044423,0.0007471693437971925,0,Dates_Times
838,"August 24, 1989",3.5506144320386765e-07,9.05255311352321e-09,2.8020245569575084e-07,0,Dates_Times
839,sell,4.1573820362668745e-06,4.222703886773444e-06,4.8604720263733385e-06,0,Miscellaneous
840,"April 6, 1988",1.3521823840370101e-07,3.0920136094995687e-09,1.0243317512292706e-07,0,Dates_Times
841,second degree criminal possession of a controlled substance,0.0002200886396846296,7.802582981157925e-07,0.00015818592619389483,0,Criminal_Offenses
842,March 2008,3.454277451067102e-06,8.848900011436547e-08,2.804282611993691e-06,0,Dates_Times
843,"McCarthy, J.P.",4.644188392811897e-10,1.2524535523360443e-10,3.8658256943181604e-10,0,People_Roles
844,"February 6, 1998",5.569261294425245e-07,9.446586018710664e-09,4.2026808150136507e-07,0,Dates_Times
845,2012,0.0053093744855427045,0.0013783884627767723,0.005416736536020828,0,Dates_Times
846,"Peters, J.",1.4793873419833757e-08,3.1808329736602687e-09,1.3014176937902041e-08,1,People_Roles
847,criminal sale of a controlled substance,1.2519545731213285e-05,3.50762986468598e-05,1.1416365385084463e-05,1,Criminal_Offenses
848,Chemung County,1.3749814745376892e-06,3.788672109151799e-08,1.6364225839341446e-06,1,Geography
849,July 1999,1.4569039588287008e-05,1.4579625463581835e-05,9.649551764179573e-06,1,Dates_Times
850,"May 8, 2000",7.201966701857823e-07,1.0482344778048535e-07,4.58637798646239e-07,1,Dates_Times
851,4V2 to 9 years,4.003920086889539e-11,9.092076046196793e-14,5.043406597341937e-12,1,Sentences_Penalties
852,criminal possession of a controlled substance,0.0010754436455523472,0.00012567229748238696,0.0003832009575672489,1,Criminal_Offenses
853,March 2000,3.4223680884051256e-05,9.701723928085552e-06,2.8213553638638632e-05,1,Dates_Times
854,second felony offender,4.840800264464265e-07,4.796879284114126e-07,5.203573759420005e-07,1,People_Roles
855,guilty plea,0.00031467668596604786,0.0005942344863557053,0.0002688945238237565,1,Legal_References
856,United States,0.0004164465687088948,0.00016503357696597617,0.00042886686980176324,0,Geography
857,pleaded guilty,0.00012507809371710573,1.2262851618658863e-05,0.0001494067822066132,0,Criminal_Offenses
858,prison term of 6 to 12 years,1.6371202871903846e-08,5.963107762612749e-09,5.693893352894435e-09,0,Sentences_Penalties
859,IV2 to 3 years in prison,6.416060345101364e-12,2.3405357148587583e-13,5.230885983960697e-12,0,Sentences_Penalties
860,"June 1, 1988",3.0202934014095324e-08,1.1065733795870348e-08,3.0525286675346445e-08,0,Dates_Times
861,April 1974,1.0673818309151871e-07,7.757344893025761e-08,7.328392561072537e-08,0,Dates_Times
862,"October 30, 1989",4.868044775199184e-09,7.325499592910882e-09,5.842912492814511e-09,0,Dates_Times
863,"July 18, 1988",1.752866078217946e-08,1.0633483556782916e-07,2.088874453573252e-08,0,Dates_Times
864,weapon possession,6.302813058485885e-07,8.9890349665933e-06,5.149232121607796e-07,0,Criminal_Offenses
865,traffic violation,3.3898441875596584e-06,1.4106808478325796e-05,4.4515170934931686e-06,0,Criminal_Offenses
866,defendant,0.0025977099773754862,0.0004368295172910757,0.0024884536139603355,1,People_Roles
867,14-year-old accomplice,1.455494085521947e-07,4.6329683834374794e-08,9.788513748133179e-08,1,People_Roles
868,check fraud,8.300301238708711e-06,4.210806185178569e-06,6.8577119969552206e-06,1,Criminal_Offenses
869,Chemung County,5.051624011192841e-06,1.451470616458907e-07,4.404222711964441e-06,1,Geography
870,threatened,6.854364193619807e-06,9.31008290458507e-06,6.096397713452435e-06,1,Miscellaneous
871,grand larceny,0.0010001988168085796,0.0018983807959738004,0.0007498363427325877,1,Criminal_Offenses
872,"September 13, 1999",3.57690608238147e-07,5.2920807948402193e-08,2.361594716006927e-07,1,Dates_Times
873,1½ to 3 years,0.00029608540021872456,1.25993748121654e-05,0.00021015471340489483,1,Sentences_Penalties
874,3½ to 7 years,0.0014324043184633204,3.205726606631761e-05,0.001582674893235585,1,Sentences_Penalties
875,"over $92,000 in restitution",1.793399245883793e-10,9.320289102255782e-10,2.1754378854926746e-10,1,Sentences_Penalties
876,criminal possession of a controlled substance,9.927875623469411e-05,6.581273382331964e-05,6.349224754653845e-05,1,Criminal_Offenses
877,"Carpinello, J.",7.536191060115836e-10,9.049005221560031e-12,5.336626474246377e-10,1,People_Roles
878,eight years to life,8.743114890415761e-07,4.4296498831744315e-08,6.076913815412747e-07,1,Sentences_Penalties
879,90 days in jail,2.9769555713770274e-06,2.69351001237088e-05,4.2580503362146655e-06,0,Sentences_Penalties
880,"Cardona, J.",3.471831076609598e-06,6.102666586973926e-07,3.707751295207539e-06,0,People_Roles
881,5 to 15 years,1.4230028401151896e-05,3.0006267469151835e-05,7.785047244804015e-06,0,Sentences_Penalties
882,five years prison,2.4724388470380443e-07,2.325324235285142e-07,2.988161307612943e-07,0,Sentences_Penalties
883,"Egan Jr., J.",5.705249129350019e-07,3.338718496722717e-10,4.1365141522739314e-07,0,People_Roles
884,accomplice,0.00017589183477445154,4.367490418249199e-05,0.00012648683649997224,0,Criminal_Offenses
885,restitution,0.01477462938396773,0.10510486094687638,0.014376109682123047,0,Legal_References
886,"$13,000 drug sales",2.453717147761017e-11,2.6420349468932834e-11,2.4093445725926693e-11,0,Criminal_Offenses
887,7V2 to 15 years,4.923504353590289e-08,1.71538610575656e-11,3.066043223248081e-08,0,Sentences_Penalties
888,second nonviolent felony offender,2.3382241101504294e-08,3.569900579939612e-11,3.901474520860244e-08,0,Criminal_Offenses
889,on parole,4.785831418435772e-05,0.00014728587503509894,4.647656271825324e-05,0,Sentences_Penalties
890,former girlfriend,1.9638082208988035e-06,3.3787205845452835e-06,1.7330546722133592e-06,0,People_Roles
891,Mathews,5.083792092226109e-06,1.1981282790360938e-06,6.9351609229765515e-06,0,Miscellaneous
892,defendant,0.004384465734147754,0.001078089154303053,0.0038391664740261636,1,People_Roles
893,failing to comply with treatment contract,4.644046083127391e-10,1.9237477234599698e-10,2.5043959354909235e-10,1,Legal_References
894,criminal possession of a controlled substance in the fifth degree,0.000753614941927646,0.00017230381188566965,0.0002797073834100539,1,Criminal_Offenses
895,accepted into drug treatment court,1.3481854954967932e-07,4.113179358891583e-06,4.275526890151291e-08,1,Courts_Corrections
896,absconded from halfway house,3.7830136710582017e-07,2.1672305008997745e-08,1.6722211454781052e-07,1,Courts_Corrections
897,criminal sale of a controlled substance in the fourth degree,0.00023865073108448177,4.440412855738164e-06,0.0001844174379912137,1,Criminal_Offenses
898,placed on interim probation supervision,6.85995488340033e-08,3.413526621156576e-08,1.3551611985188391e-08,1,Sentences_Penalties
899,January 2013,1.229478483072858e-05,3.383906528846133e-08,6.46842489202047e-06,1,Dates_Times
900,second felony offender,5.432038353868251e-07,8.322811895606663e-07,7.168225618398512e-07,1,Criminal_Offenses
901,violated terms of interim probation,9.471144904759554e-06,4.1765673522451025e-05,5.6523739099260565e-06,1,Courts_Corrections
902,controlled substance,0.9498413902102076,0.7964003267257378,0.925300510513275,0,Criminal_Offenses
903,restitution of $100,1.982300147174468e-07,6.582947857210489e-07,1.9736077261169925e-07,0,Sentences_Penalties
904,18 years old,0.0001611139788960249,0.001093148721728453,0.00018114532469172426,0,Miscellaneous
905,CPL 440.10,4.813253332363402e-07,4.0331135145637785e-08,2.3309669744038116e-07,0,Legal_References
906,weapon possession,2.0701477011913113e-06,1.6452926099264497e-05,2.2274604346086115e-06,0,Criminal_Offenses
907,attempted unlawful manufacture of methamphetamine,5.480659952286791e-07,5.1477337957909993e-08,1.1487874168632494e-06,0,Criminal_Offenses
908,Rockefeller Drug Law Reform Act,3.093183408774e-06,1.1649459632556986e-07,4.183313061177491e-06,0,Legal_References
909,County Court of Warren County,1.0479477187486755e-06,8.003908351992458e-11,7.610536943136568e-07,0,Courts_Corrections
910,"January 26, 2015",2.934082636814513e-06,3.929378354682703e-06,2.2698288222835515e-06,0,Dates_Times
911,nine years prison,4.5824933243134564e-08,2.1032801069941294e-08,4.2630192098429676e-08,0,Sentences_Penalties
912,indicted in December 2013,8.327913461151415e-09,5.821768611076738e-10,5.7651447392063e-09,1,Dates_Times
913,two years postrelease supervision,1.245836862678992e-06,7.299968965140417e-09,1.7846605819171193e-06,1,Sentences_Penalties
914,Clinton County,6.7252547443434e-05,4.248850570401198e-07,5.4091738052181404e-05,1,Geography
915,criminal sale of a controlled substance in the third degree,0.000842666334290041,1.2654308664647677e-05,0.0007660844866638637,1,Criminal_Offenses
916,"Aarons, J.",3.960146608566716e-09,3.483865537671817e-12,4.1191575609109376e-09,1,People_Roles
917,criminal possession of a controlled substance in the third degree,0.0010581748956607158,0.00017555309226156805,0.000585253064021922,1,Criminal_Offenses
918,conspiracy in the fourth degree,6.090540192599193e-06,3.297917799275474e-07,4.8860148101174035e-06,1,Criminal_Offenses
919,"April 25, 2014",7.79592463923069e-06,3.872657695849079e-07,7.054462375088253e-06,1,Dates_Times
920,seven years prison term,2.9299273982050334e-08,2.9241918968438985e-08,4.156141600305329e-08,1,Sentences_Penalties
921,second felony offender,4.28098215169828e-06,2.577497669792796e-06,5.224719216637214e-06,1,Criminal_Offenses
922,Greene County,8.30812992946544e-05,1.2698828953568527e-05,4.554702997529822e-05,0,Geography
923,"January 16, 1998",1.6915970808796542e-07,3.1976199081759984e-07,1.2529900312272716e-07,0,Dates_Times
924,.38 caliber handgun,1.1629969336497396e-09,1.7977848237147802e-09,3.461909920598002e-09,0,Weapons_Firearms
925,2 to 9 years,1.9116544627232137e-06,1.6901724541203473e-07,8.864553316599946e-07,0,Sentences_Penalties
926,12 ounces of cocaine,9.760530895265566e-08,2.659686685089531e-08,9.894891797755698e-08,0,Criminal_Offenses
927,evidence tampering,2.714436800631053e-08,2.099134851044539e-06,2.0335156287016767e-08,0,Criminal_Offenses
928,"Peters, J.P",1.9555551512569792e-06,3.985048269615828e-09,1.7574477560337722e-06,0,People_Roles
929,Drug Enforcement Agency,1.8018226770986155e-07,5.235834608989505e-07,2.106544339176936e-07,0,Miscellaneous
930,New Hampshire,1.240794562923254e-07,1.7756121498202444e-06,3.0709960368759364e-07,0,Geography
931,41/2 to 9 years in prison,5.7138061852286796e-08,1.5227001311326333e-12,1.0331221499893207e-07,0,Sentences_Penalties
932,defendant,0.009689438510608439,0.0005205830228556885,0.007635094218859962,1,People_Roles
933,"Peters, J.P.",8.8911627762057e-09,6.921769663651708e-11,7.035205821644494e-09,1,People_Roles
934,criminal sale of a controlled substance,0.495283341453036,0.005085988916196111,0.5073265952956629,1,Criminal_Offenses
935,CPL 440.20,2.309426499211318e-05,1.4734685660864774e-05,2.3816995011605834e-05,1,Legal_References
936,possession of a firearm by a prohibited person,5.2093283241538436e-09,5.8444260738163856e-08,1.857726726051245e-09,1,Criminal_Offenses
937,violent predicate offender,1.6626656654036669e-09,1.8444518398045696e-09,1.0283476974581101e-09,1,Criminal_Offenses
938,County Court,0.006240717620050135,2.4752723278815684e-05,0.003316038935735923,1,Courts_Corrections
939,second violent felony offender,2.2004349777156173e-06,6.141922033408466e-07,1.076866524665506e-06,1,Criminal_Offenses
940,attempted criminal sale of a controlled substance,8.939593165813379e-05,4.760012094254081e-05,9.447334348313857e-05,1,Criminal_Offenses
941,CPL 440.10,0.00020098590926937032,7.171526114331619e-06,6.006946598621308e-05,1,Legal_References
942,Wyoming County Court,7.363340123761256e-07,3.7233449025511435e-08,1.3268340459569843e-06,0,Courts_Corrections
943,criminal possession of a weapon in the second degree,1.5201387004181466e-05,3.139697979341333e-05,5.95749210020245e-06,0,Weapons_Firearms
944,revocation of probation,5.638934459069005e-06,0.00010047265467950666,9.634102388347754e-06,0,Courts_Corrections
945,8 Vs years minimum sentence,8.284208124475063e-19,9.629555224307149e-17,8.076514994158893e-19,0,Sentences_Penalties
946,"April 17, 2006",2.3159347738994799e-07,8.293377613405699e-09,1.7105809166421958e-07,0,Dates_Times
947,one year of post-release supervision,4.0040030530487295e-08,8.480203525585906e-08,6.634324313813593e-09,0,Sentences_Penalties
948,"November 7 and 26, 1984",2.5496106236995005e-13,3.1690227350189113e-16,2.0704954530195097e-13,0,Dates_Times
949,10 years,0.0027517788001334455,0.007195565092473845,0.002858604243564146,0,Sentences_Penalties
950,substance abuse problem,6.504473565107747e-07,9.813772036241204e-08,8.083099099857533e-07,0,Miscellaneous
951,weapon possession,2.0884224199506173e-06,1.7630950793872635e-05,2.2603294069810542e-06,0,Criminal_Offenses
952,defendant,0.002527641056304468,0.0009569996515709818,0.0025079710483454543,1,People_Roles
953,plea of guilty,0.0003740757294076048,0.0005433313225898556,0.00041917517150146335,1,Legal_References
954,class B felony,5.419087454620777e-05,3.348576541387796e-05,7.914136454419735e-05,1,Criminal_Offenses
955,criminal sale of a controlled substance,1.8043341016502828e-06,2.762418431110757e-05,2.06945278729176e-06,1,Criminal_Offenses
956,prison sentence,0.0023280037460179505,0.0004394079421289984,0.0022213967817074384,1,Sentences_Penalties
957,plea bargain,0.00019798014699478234,0.00012761712733098222,0.0003853617324446144,1,Legal_References
958,class D felony,0.0007520419281876755,5.29283739244249e-05,0.0009491409259109433,1,Criminal_Offenses
959,"May 5, 1989",6.1317238634744045e-09,5.983308049193404e-09,4.896400047628216e-09,1,Dates_Times
960,Albany County,3.7190288596534895e-05,1.0846011868592039e-05,3.268437967398942e-05,1,Geography
961,second felony offender,2.0301073186051423e-06,4.099475079101681e-06,2.506847926954329e-06,1,Criminal_Offenses
962,"October 26, 1988",8.2865894439433e-07,1.5591012864626914e-06,1.0253878673306265e-06,0,Dates_Times
963,drug-related conviction,8.300301653723788e-06,8.677970022794189e-06,7.030628876682916e-06,0,Criminal_Offenses
964,"March 19, 2002",4.1221015293669735e-07,1.5038220581082443e-06,3.2514026991193995e-07,0,Dates_Times
965,Harmeen Nix,2.4884844931801947e-16,9.326938640301141e-17,1.9995536645008268e-16,0,People_Roles
966,"December 3, 1984",8.500930153291948e-07,3.786729503416927e-07,1.0982528553334776e-06,0,Dates_Times
967,1 to 3 years in prison,2.3285875335227077e-05,1.4426279071227623e-06,1.852719874753911e-05,0,Sentences_Penalties
968,County Court of Tompkins County,9.25076998004942e-09,2.9525627176387384e-10,8.05101714485275e-09,0,Courts_Corrections
969,"Main, J.",7.288517757785164e-10,7.197443138647947e-11,5.09566404030811e-10,0,People_Roles
970,"January 26, 2005",1.3601864368399529e-06,1.1560243990273858e-06,8.300376000639268e-07,0,Dates_Times
971,"April 13, 2000",5.316527757781153e-07,1.0101945225107155e-06,3.1367366092448703e-07,0,Dates_Times
972,"Kavanagh, J.",4.975496675707248e-10,2.5127078926115367e-11,5.927693209910742e-10,1,People_Roles
973,4 to 8 years,6.466233178943127e-05,0.00010257863323727581,5.753907216582458e-05,1,Sentences_Penalties
974,County Court of Albany County,8.088473673452445e-05,2.0726009107816524e-09,0.00010248530864000497,1,Courts_Corrections
